year,st,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1990,32,23422,27459,547988,528066,4463,16.646,3166,11.809,115315,36123,79192,6.841,21.837,75149,26655,48494,5.048,14.231,40166,7.606,28.462,2280,2306,19082
1990,33,26181,30142,453260,462894,3650,11.947,4471,14.634,65334,26752,38582,5.779,14.114,84404,28496,55908,6.156,18.234,-19070,-4.120,28.228,3457,3511,19124
1990,34,165007,191480,3256102,3251373,22875,11.987,21574,11.305,518217,195673,322544,6.018,15.938,508638,158204,350434,4.866,15.644,9579,0.295,31.288,15780,15961,90170
1990,35,27446,32601,421657,414044,4408,13.656,3764,11.661,76401,29297,47104,7.076,18.452,60959,23093,37866,5.577,14.723,15442,3.730,29.446,2620,2675,14945
1990,36,356311,411407,6989618,6975525,49146,11.974,47224,11.506,1041206,355933,685273,5.103,14.927,1011832,340035,671797,4.875,14.505,29374,0.421,29.011,35850,36347,204246
1990,37,121691,151375,2707567,2666821,19010,12.726,15014,10.051,421577,148818,272759,5.580,15.808,341267,113147,228120,4.243,12.797,80310,3.011,25.594,10668,10935,63251
1990,38,14735,17172,196523,193476,1645,9.596,1587,9.257,27784,8164,19620,4.220,14.360,21661,7734,13927,3.997,11.196,6123,3.165,22.391,1176,1188,5093
1990,39,178212,226924,4248513,4209622,24096,10.696,20818,9.241,606757,212106,394651,5.039,14.414,529494,162806,366688,3.867,12.578,77263,1.835,25.156,14628,14991,96520
1990,40,56252,67960,938993,927636,8363,12.373,7620,11.274,159415,59046,100369,6.365,17.185,137288,49744,87544,5.362,14.800,22127,2.385,29.600,5505,5632,30312
1990,41,61249,72670,1018365,997553,9477,13.169,8064,11.206,185461,64913,120548,6.507,18.592,143748,53589,90159,5.372,14.410,41713,4.182,28.820,5735,5864,34705
1990,42,209270,256450,4599499,4555966,27512,10.827,22843,8.989,653819,207169,446650,4.547,14.351,566039,175938,390101,3.862,12.424,87780,1.927,24.848,16392,16733,103413
1990,44,22153,24810,391527,397130,2737,10.994,2908,11.681,53272,21750,31522,5.477,13.414,64923,19372,45551,4.878,16.348,-11651,-2.934,26.829,2249,2266,12318
1990,45,59397,73297,1294064,1268523,9616,13.288,7755,10.716,218057,82522,135535,6.505,17.190,166648,56715,109933,4.471,13.137,51409,4.053,26.274,5565,5703,33285
1990,46,15945,18280,219202,214221,2114,11.711,1657,9.179,35974,12854,23120,6.000,16.793,26136,10459,15677,4.882,12.200,9838,4.592,24.401,1198,1213,5037
1990,47,83202,103833,1881051,1854606,12754,12.378,11159,10.830,300115,110625,189490,5.965,16.182,246938,83147,163791,4.483,13.315,53177,2.867,26.630,8001,8151,50227
1990,48,279668,358319,5876469,5768157,48935,13.771,43017,12.105,1138911,434758,704153,7.537,19.745,918794,361461,557333,6.266,15.929,220117,3.816,31.857,30186,31226,212952
1990,49,27104,32868,573494,559146,4326,13.298,3652,11.226,106950,36925,70025,6.604,19.127,78538,28955,49583,5.178,14.046,28412,5.081,28.092,2538,2608,17180
1990,50,15757,17638,215452,217777,2047,11.623,1994,11.322,29735,10248,19487,4.706,13.654,34436,11065,23371,5.081,15.813,-4701,-2.159,27.308,1543,1555,7070
1990,51,108042,136863,2353507,2325147,17880,13.244,14158,10.487,384627,145175,239452,6.244,16.542,328780,103160,225620,4.437,14.140,55847,2.402,28.280,9985,10183,58680
1990,53,98047,117115,1719114,1673675,16935,14.753,12285,10.702,330258,107499,222759,6.423,19.733,241205,97906,143299,5.850,14.412,89053,5.321,28.823,8582,8781,51567
1990,54,28628,34490,491711,483635,3956,11.544,3511,10.246,77240,27525,49715,5.691,15.971,61445,21768,39677,4.501,12.705,15795,3.266,25.410,2570,2613,13818
1990,55,92829,111217,1968295,1936160,11655,10.594,9261,8.418,276204,92851,183353,4.796,14.266,212654,66464,146190,3.433,10.983,63550,3.282,21.967,6651,6843,39391
1990,56,11296,13002,133301,130184,1551,12.007,1382,10.699,24549,8073,16476,6.201,18.857,18292,6788,11504,5.214,14.051,6257,4.806,28.102,956,970,4526
1991,01,64055,80297,1347991,1355081,9762,12.202,9169,11.461,208487,88394,120093,6.523,15.386,221975,79570,142405,5.872,16.381,-13488,-0.995,30.771,6313,6475,50123
1991,02,10817,13085,160858,160159,1909,14.832,1480,11.499,31589,11652,19937,7.275,19.724,30209,9092,21117,5.677,18.862,1380,0.862,37.724,984,1006,5856
1991,04,64194,80199,1253393,1254660,11928,15.015,10406,13.100,235617,109643,125974,8.739,18.779,238883,86809,152074,6.919,19.040,-3266,-0.260,37.559,7191,7397,55919
1991,05,41212,49400,757377,755430,5968,12.136,5524,11.233,115925,43597,72328,5.771,15.346,112535,36883,75652,4.882,14.897,3390,0.449,29.794,3955,4005,23228
1991,06,539337,666897,10818248,11036791,92040,13.871,85368,12.865,1803618,734833,1068785,6.658,16.342,2242409,758882,1483527,6.876,20.318,-438791,-3.976,32.684,60250,61697,487262
1991,08,73801,88879,1290618,1280283,12660,14.440,10251,11.692,226436,88859,137577,6.941,17.686,206393,79875,126518,6.239,16.121,20043,1.566,32.242,7132,7298,49564
1991,09,69636,82092,1429317,1456705,8432,10.148,10432,12.555,202027,71196,130831,4.887,13.869,255819,79256,176563,5.441,17.561,-53792,-3.693,27.738,7473,7605,46888
1991,10,14221,16988,316280,316001,2297,13.704,1843,10.996,47097,19526,27571,6.179,14.904,46874,12010,34864,3.801,14.833,223,0.071,29.667,1249,1286,7354
1991,11,14204,17334,383835,394440,2139,12.332,2160,12.454,48680,19363,29317,4.909,12.342,70085,21232,48853,5.383,17.768,-21405,-5.427,24.683,1291,1329,11945
1991,12,265272,327302,4582378,4625781,49165,15.087,46307,14.210,851745,380738,471007,8.231,18.413,937349,350523,586826,7.578,20.264,-85604,-1.851,36.826,33264,34148,225954
1991,13,112787,143856,2459979,2507821,19191,13.386,18206,12.699,402362,171082,231280,6.822,16.044,495872,187755,308117,7.487,19.773,-93510,-3.729,32.089,12389,12715,110915
1991,15,21892,27454,434700,432529,3608,13.340,2792,10.323,74881,32034,42847,7.406,17.312,70729,23562,47167,5.448,16.352,4152,0.960,32.705,1920,1971,14681
1991,16,20804,24682,311936,309844,3133,12.853,2521,10.342,56190,20902,35288,6.746,18.135,51643,20104,31539,6.488,16.667,4547,1.468,33.335,1729,1750,10236
1991,17,202501,247292,4582460,4612430,27961,11.367,25364,10.311,655310,256915,398395,5.570,14.207,716324,240266,476058,5.209,15.530,-61014,-1.323,28.415,17698,18102,146714
1991,18,95178,119467,2105637,2125013,13335,11.240,11679,9.844,287353,113015,174338,5.318,13.522,327030,101918,225112,4.796,15.390,-39677,-1.867,27.045,8276,8472,63889
1991,19,55168,67994,1028287,1025497,6770,10.033,5735,8.499,137393,46506,90887,4.535,13.398,131246,41096,90150,4.007,12.798,6147,0.599,25.597,4048,4128,23886
1991,20,49769,60571,889895,891717,6992,11.575,6667,11.037,135432,55571,79861,6.232,15.188,139025,48084,90941,5.392,15.591,-3593,-0.403,30.376,4651,4815,30823
1991,21,59478,73177,1187457,1188820,8556,11.751,7820,10.740,179908,72203,107705,6.074,15.133,182833,60406,122427,5.081,15.379,-2925,-0.246,30.267,5728,5827,38483
1991,22,65682,82048,1300778,1289984,9872,12.112,8786,10.780,228483,86634,141849,6.716,17.712,207256,77108,130148,5.977,16.067,21227,1.646,32.133,6181,6354,47395
1991,23,25558,30078,399912,410971,3351,11.053,3829,12.630,51131,20586,30545,5.009,12.442,73172,23941,49231,5.825,17.805,-22041,-5.363,24.883,2724,2754,14949
1991,24,83726,104170,1733956,1786791,12678,12.190,12345,11.870,248163,105038,143125,5.879,13.889,353325,117081,236244,6.553,19.774,-105162,-5.886,27.778,8508,8647,63814
1991,25,115010,139412,2584880,2684928,14453,10.218,18521,13.094,320978,123197,197781,4.588,11.955,520334,174554,345780,6.501,19.380,-199356,-7.425,23.910,12702,13108,106390
1991,26,153732,190655,3249268,3327679,21239,11.195,19373,10.211,432228,164952,267276,4.957,12.989,590199,190203,399996,5.716,17.736,-157971,-4.747,25.978,13651,14024,106697
1991,27,83465,101962,1801164,1812139,11939,11.828,9895,9.803,262066,100301,161765,5.535,14.462,284395,95969,188426,5.296,15.694,-22329,-1.232,28.923,6901,7087,57119
1991,28,39801,48808,741054,740202,5914,12.162,5551,11.416,113809,43662,70147,5.899,15.375,112226,36141,76085,4.883,15.162,1583,0.214,30.323,3890,3940,22827
1991,29,96032,118296,1940958,1957296,14109,11.973,13207,11.207,279589,114002,165587,5.824,14.284,312400,109385,203015,5.589,15.961,-32811,-1.676,28.569,9242,9508,64803
1991,30,19654,22802,224802,223707,2693,11.921,2270,10.048,36581,14068,22513,6.289,16.352,34278,11384,22894,5.089,15.323,2303,1.029,30.646,1638,1668,7996
1991,31,33621,40438,589058,587427,4286,10.681,3665,9.133,83596,28872,54724,4.915,14.231,80554,28654,51900,4.878,13.713,3042,0.518,27.426,2607,2667,19257
1991,32,24139,28666,538902,539086,4613,16.447,3378,12.043,96062,38150,57912,7.077,17.819,95761,28992,66769,5.378,17.764,301,0.056,35.527,2382,2419,19352
1991,33,24945,29187,427489,444303,3445,11.623,4348,14.670,55850,24938,30912,5.613,12.570,89354,33441,55913,7.527,20.111,-33504,-7.541,25.141,3148,3201,20463
1991,34,160722,188249,3078968,3161018,21265,11.206,24281,12.796,443086,164889,278197,5.216,14.017,605977,190966,415011,6.041,19.170,-162891,-5.153,28.034,16890,17151,110473
1991,35,27687,33188,428748,425797,4559,13.870,3923,11.935,80816,33973,46843,7.979,18.980,74969,28694,46275,6.739,17.607,5847,1.373,35.213,2699,2768,17581
1991,36,349469,408009,6665889,6831359,47335,11.559,50340,12.293,913289,369784,543505,5.413,13.369,1247156,387061,860095,5.666,18.256,-333867,-4.887,26.738,37304,37903,251879
1991,37,120586,151911,2603345,2651878,17960,11.851,17230,11.369,351412,146627,204785,5.529,13.251,449673,145625,304048,5.491,16.957,-98261,-3.705,26.503,12025,12338,82783
1991,38,14619,17246,200086,198136,1755,10.206,1653,9.613,30756,12090,18666,6.102,15.523,26814,8829,17985,4.456,13.533,3942,1.990,27.066,1152,1176,5748
1991,39,177504,228395,4137627,4205788,23785,10.453,22071,9.700,535959,199514,336445,4.744,12.743,675517,211835,463682,5.037,16.062,-139558,-3.318,25.487,15118,15436,126767
1991,40,56717,69042,950808,944053,8674,12.672,7494,10.948,156430,63234,93196,6.698,16.570,141802,54913,86889,5.817,15.021,14628,1.549,30.041,5289,5423,34527
1991,41,61682,74127,1023178,1020908,9950,13.564,8412,11.467,176728,71740,104988,7.027,17.311,172462,62037,110425,6.077,16.893,4266,0.418,33.786,5894,6092,40426
1991,42,207581,256926,4503315,4554543,26030,10.147,25238,9.838,596037,221779,374258,4.869,13.087,699716,231218,468498,5.077,15.363,-103679,-2.276,26.173,17737,18225,135612
1991,44,21255,23971,364931,378140,2442,10.017,3258,13.364,49862,21574,28288,5.705,13.186,76537,23474,53063,6.208,20.240,-26675,-7.054,26.372,2302,2338,15062
1991,45,59463,74366,1264615,1280454,9616,13.031,8468,11.475,189424,82202,107222,6.420,14.794,221406,75246,146160,5.877,17.291,-31982,-2.498,29.587,5855,6043,44477
1991,46,16103,18721,229861,223939,2133,11.538,1666,9.011,40293,16857,23436,7.527,17.993,28697,9452,19245,4.221,12.815,11596,5.178,25.629,1206,1217,6372
1991,47,82628,104574,1847375,1865128,12734,12.230,11834,11.365,277712,112833,164879,6.050,14.890,313071,102706,210365,5.507,16.785,-35359,-1.896,29.779,8274,8456,64298
1991,48,281329,363987,5933636,5902359,49929,13.834,43798,12.135,1104830,447540,657290,7.582,18.718,1044578,415016,629562,7.031,17.698,60252,1.021,35.395,29987,30959,246976
1991,49,27725,33862,586344,579759,4717,14.147,3678,11.031,105124,40813,64311,7.040,18.132,92513,33140,59373,5.716,15.957,12611,2.175,31.914,2517,2592,21457
1991,50,15394,17423,204656,209883,1859,10.605,2071,11.815,26641,11564,15077,5.510,12.693,37249,11874,25375,5.657,17.748,-10608,-5.054,25.387,1536,1544,8268
1991,51,106469,136843,2250487,2299313,16602,12.138,16462,12.036,328002,143911,184091,6.259,14.265,426887,131716,295171,5.728,18.566,-98885,-4.301,28.530,11174,11535,75719
1991,53,99835,120666,1736771,1728389,17005,14.310,13339,11.225,307463,123015,184448,7.117,17.789,290108,91093,199015,5.270,16.785,17355,1.004,33.570,9107,9285,59160
1991,54,28507,34756,487539,489036,3896,11.260,3582,10.353,70490,29121,41369,5.955,14.414,73336,22594,50742,4.620,14.996,-2846,-0.582,28.828,2468,2508,14399
1991,55,93014,112951,1950100,1958681,11946,10.666,10049,8.972,253819,90458,163361,4.618,12.959,271033,90194,180839,4.605,13.838,-17214,-0.879,25.917,7066,7257,58149
1991,56,11484,13333,137228,135798,1640,12.457,1305,9.912,23609,8013,15596,5.901,17.385,20518,7095,13423,5.225,15.109,3091,2.276,30.219,923,929,5127
1992,01,64662,81106,1362054,1358782,9465,11.732,8606,10.667,212274,72378,139896,5.327,15.622,204645,70499,134146,5.188,15.061,7629,0.561,30.122,5785,5931,38652
1992,02,10982,13358,163816,161412,1808,13.694,1498,11.346,34138,10653,23485,6.600,21.150,29224,9705,19519,6.013,18.105,4914,3.044,36.210,927,945,5322
1992,04,65036,80954,1268556,1259954,11193,13.898,10358,12.861,242772,93894,148878,7.452,19.268,225467,82283,143184,6.531,17.895,17305,1.373,35.790,6528,6702,42776
1992,05,41673,50045,779716,774056,5976,12.025,5282,10.628,126078,41327,84751,5.339,16.288,114830,35806,79024,4.626,14.835,11248,1.453,29.670,3579,3653,21923
1992,06,531518,658959,10446004,10625960,81536,12.306,88793,13.401,1790309,647072,1143237,6.090,16.848,2144359,805310,1339049,7.579,20.180,-354050,-3.332,33.697,58957,60426,442004
1992,08,75467,90604,1327739,1307667,12334,13.754,10477,11.683,249118,93970,155148,7.186,19.051,207771,83817,123954,6.410,15.889,41347,3.162,31.777,6768,6915,43647
1992,09,67974,80426,1396932,1408491,7925,9.757,9520,11.721,191026,62689,128337,4.451,13.562,214636,68524,146112,4.865,15.239,-23610,-1.676,27.125,6293,6429,36297
1992,10,14193,17066,306476,310436,2169,12.748,2067,12.148,46529,20640,25889,6.649,14.988,54612,21401,33211,6.894,17.592,-8083,-2.604,29.977,1257,1267,7626
1992,11,14040,17190,393895,387746,1816,10.531,1924,11.158,66837,35785,31052,9.229,17.237,56434,16626,39808,4.288,14.554,10403,2.683,29.109,1123,1131,8406
1992,12,269098,330910,4578315,4574395,48301,14.680,44516,13.530,868968,352689,516279,7.710,18.996,861505,351300,510205,7.680,18.833,7463,0.163,37.666,30450,31243,193364
1992,13,114426,145353,2508512,2487278,18989,13.136,17399,12.036,445921,163060,282861,6.556,17.928,402951,151921,251030,6.108,16.200,42970,1.728,32.401,11019,11420,78493
1992,15,21769,27501,445021,439353,3020,11.006,2896,10.554,75504,23498,52006,5.348,17.185,64193,20819,43374,4.739,14.611,11311,2.574,29.222,1877,1908,12142
1992,16,21492,25445,324324,317507,3293,13.148,2495,9.962,59371,20680,38691,6.513,18.699,45755,14763,30992,4.650,14.411,13616,4.288,28.821,1615,1655,8364
1992,17,202880,248400,4547126,4556375,26720,10.790,25201,10.176,683937,228751,455186,5.020,15.011,701828,239420,462408,5.255,15.403,-17891,-0.393,30.021,16286,16657,124949
1992,18,95768,120648,2154587,2138570,12736,10.615,11411,9.510,342158,119692,222466,5.597,15.999,312007,94688,217319,4.428,14.590,30151,1.410,29.179,7630,7793,49888
1992,19,55492,68520,1043191,1034976,6516,9.549,5948,8.717,153688,51322,102366,4.959,14.849,136628,45208,91420,4.368,13.201,17060,1.648,26.402,3920,4007,24802
1992,20,50056,61100,898465,893786,6668,10.967,6064,9.974,138505,50356,88149,5.634,15.496,129372,41879,87493,4.686,14.475,9133,1.022,28.949,3982,4053,24566
1992,21,59605,73525,1202706,1193741,8048,10.976,7642,10.423,175627,57615,118012,4.826,14.712,157829,51618,106211,4.324,13.221,17798,1.491,26.443,5242,5337,30005
1992,22,66239,82657,1305115,1299368,9341,11.350,8624,10.479,226692,74401,152291,5.726,17.446,214910,76874,138036,5.916,16.540,11782,0.907,33.079,5568,5712,40420
1992,23,25295,29856,393714,396121,3174,10.599,3353,11.197,55515,20118,35397,5.079,14.015,60471,22002,38469,5.554,15.266,-4956,-1.251,28.029,2219,2260,10916
1992,24,83819,104396,1711523,1726703,11890,11.405,11595,11.122,267233,94633,172600,5.481,15.476,297605,98675,198930,5.715,17.235,-30372,-1.759,30.953,7329,7517,49967
1992,25,112847,137082,2549702,2562108,13529,9.791,15734,11.386,366610,127769,238841,4.987,14.309,390534,129377,261157,5.050,15.243,-23924,-0.934,28.618,10037,10289,67851
1992,26,153455,190717,3276802,3260672,19674,10.324,19370,10.165,488119,147669,340450,4.529,14.970,454959,142109,312850,4.358,13.953,33160,1.017,27.906,12663,12974,75660
1992,27,84167,102981,1836426,1817185,11225,10.962,10063,9.827,281628,92020,189608,5.064,15.498,243097,82495,160602,4.540,13.378,38531,2.120,26.755,6487,6680,44298
1992,28,40023,49026,751688,745578,5455,11.155,5207,10.648,115943,33610,82333,4.508,15.551,103491,34717,68774,4.656,13.881,12452,1.670,27.761,3467,3534,19460
1992,29,96507,118766,1978242,1967658,13286,11.215,12697,10.717,291713,97171,194542,4.938,14.825,270918,89402,181516,4.544,13.769,20795,1.057,27.537,8217,8394,43286
1992,30,20095,23394,236159,230028,2931,12.697,2313,10.019,43799,13921,29878,6.052,19.041,31715,12692,19023,5.518,13.787,12084,5.253,27.575,1536,1575,7184
1992,31,33927,40758,593660,590487,4080,10.052,3742,9.219,81495,26649,54846,4.513,13.801,75049,22884,52165,3.875,12.710,6446,1.092,25.419,2460,2512,13608
1992,32,24470,29194,540884,539318,4319,14.938,3756,12.991,91637,36713,54924,6.807,16.991,88101,28181,59920,5.225,16.336,3536,0.656,32.671,2479,2505,16696
1992,33,24632,29038,422726,420748,3393,11.659,3522,12.102,68627,24328,44299,5.782,16.311,64665,21649,43016,5.145,15.369,3962,0.942,30.738,2410,2452,12749
1992,34,158964,186163,3036095,3055876,19780,10.571,21693,11.593,458604,139181,319423,4.555,15.007,498815,160601,338214,5.255,16.323,-40211,-1.316,30.015,14314,14482,80287
1992,35,27906,33561,438847,434196,4277,12.815,3907,11.706,83354,31331,52023,7.216,19.197,73947,26038,47909,5.997,17.031,9407,2.167,34.062,2504,2576,14200
1992,36,343831,401964,6544503,6603707,43154,10.660,48845,12.066,938286,311845,626441,4.722,14.208,1055296,374743,680553,5.675,15.980,-117010,-1.772,28.417,34282,34731,193866
1992,37,120939,152671,2642233,2621676,16818,11.047,15960,10.483,397063,134232,262831,5.120,15.145,356884,124723,232161,4.757,13.613,40179,1.533,27.226,10357,10567,55853
1992,38,14602,17313,207651,204315,1676,9.700,1607,9.301,30866,9713,21153,4.754,15.107,24247,7303,16944,3.574,11.867,6619,3.240,23.735,1064,1074,4460
1992,39,177200,228331,4125378,4127289,22229,9.740,22032,9.653,578093,193894,384199,4.698,14.007,582112,191337,390775,4.636,14.104,-4019,-0.097,28.013,13910,14301,104324
1992,40,57014,69511,956651,952240,8179,11.813,7628,11.017,158893,54640,104253,5.738,16.686,150797,55304,95493,5.808,15.836,8096,0.850,31.672,5258,5374,31370
1992,41,62712,75240,1030025,1024553,9400,12.593,8209,10.997,179453,66309,113144,6.472,17.515,168363,63187,105176,6.167,16.433,11090,1.082,32.866,5306,5397,31797
1992,42,205455,255147,4471192,4495317,23771,9.290,25242,9.865,622861,207856,415005,4.624,13.856,673831,206175,467656,4.586,14.990,-50970,-1.134,27.712,16574,16979,99905
1992,44,20790,23476,358627,361067,2411,10.165,2895,12.206,55231,21558,33673,5.971,15.297,59884,22239,37645,6.159,16.585,-4653,-1.289,30.593,1903,1937,11929
1992,45,59670,74647,1279277,1271316,8670,11.640,8347,11.206,198357,72672,125685,5.716,15.602,181873,57943,123930,4.558,14.306,16484,1.297,28.612,5515,5605,32623
1992,46,16233,18917,240495,235260,1996,10.613,1777,9.448,39426,12631,26795,5.369,16.759,28922,9420,19502,4.004,12.294,10504,4.465,24.587,1173,1185,5849
1992,47,83207,105313,1893984,1870612,12218,11.645,11428,10.892,311146,96635,214511,5.166,16.633,264867,97396,167471,5.207,14.159,46279,2.474,28.319,7338,7508,46859
1992,48,285519,368991,5992335,5970057,48439,13.224,43029,11.747,1116406,426227,690179,7.139,18.700,1072532,378707,693825,6.343,17.965,43874,0.735,35.930,27735,28631,199517
1992,49,28588,34813,617145,601476,4809,14.014,3813,11.112,120650,41730,78920,6.938,20.059,89371,34299,55072,5.702,14.859,31279,5.200,29.717,2464,2519,19644
1992,50,15261,17285,205422,205583,1755,10.116,1882,10.848,29599,9791,19808,4.763,14.398,29872,9508,20364,4.625,14.530,-273,-0.133,28.795,1287,1295,6402
1992,51,107037,137347,2265020,2256670,15885,11.593,15238,11.121,359586,127783,231803,5.662,15.934,344364,116688,227676,5.171,15.260,15222,0.675,30.520,9521,9813,56113
