year,sector,fage,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1994,48-49,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,48-49,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,48-49,l) Left Censored,21781,47560,2247242,2239251,2769,5.758,3823,7.950,249621,55816,193805,2.493,11.148,234991,72021,162970,3.216,10.494,14630,0.653,20.988,1238,1384,15004
1994,51,a) 0,7352,7437,49622,24811,7437,200.000,X,X,49622,49622,X,200.000,200.000,X,X,X,X,X,49622,200.000,X,X,X,X
1994,51,b) 1,4919,5014,44422,43749,48,0.822,1694,29.022,14634,600,14034,1.371,33.450,13240,8383,4857,19.162,30.264,1394,3.186,60.528,1421,1427,7299
1994,51,c) 2,3922,4114,41655,43273,184,4.141,843,18.972,10569,1081,9488,2.498,24.424,14038,5650,8388,13.057,32.441,-3469,-8.017,48.848,684,693,4943
1994,51,d) 3,3358,3520,35475,35681,160,4.280,597,15.969,7366,618,6748,1.732,20.644,7777,3559,4218,9.974,21.796,-411,-1.152,41.288,484,495,3113
1994,51,e) 4,2997,3280,37191,37561,194,5.626,531,15.398,7729,1315,6414,3.501,20.577,8522,3654,4868,9.728,22.688,-793,-2.111,41.154,413,428,3024
1994,51,f) 5,2800,3510,58871,58092,164,4.462,495,13.468,11632,1891,9741,3.255,20.024,9976,4399,5577,7.573,17.173,1656,2.851,34.346,311,324,2442
1994,51,g) 6 to 10,10514,12753,196978,196147,601,4.573,1378,10.486,36175,6308,29867,3.216,18.443,34440,13187,21253,6.723,17.558,1735,0.885,35.117,911,966,8481
1994,51,h) 11 to 15,5607,6883,137353,142285,319,4.520,667,9.452,20637,3959,16678,2.782,14.504,31082,6423,24659,4.514,21.845,-10445,-7.341,29.008,395,410,3406
1994,51,i) 16 to 20,1666,2135,51401,51888,107,4.896,208,9.517,7161,1285,5876,2.476,13.801,8077,2440,5637,4.702,15.566,-916,-1.765,27.602,102,112,778
1994,51,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,51,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,51,l) Left Censored,11223,42993,2048727,2055753,3173,7.359,3417,7.925,259551,77937,181614,3.791,12.626,275864,94792,181072,4.611,13.419,-16313,-0.794,25.251,412,460,5422
1994,52,a) 0,17848,18084,71299,35650,18084,200.000,X,X,71299,71299,X,200.000,200.000,X,X,X,X,X,71299,200.000,X,X,X,X
1994,52,b) 1,12832,13095,64722,67967,115,0.756,4331,28.488,21759,780,20979,1.148,32.014,27569,20906,6663,30.759,40.562,-5810,-8.548,64.028,3550,3557,18782
1994,52,c) 2,10299,10758,63968,63892,457,3.932,2185,18.801,17638,1976,15662,3.093,27.606,17192,11218,5974,17.558,26.908,446,0.698,53.816,1809,1830,9859
1994,52,d) 3,8928,9519,52725,53340,408,4.042,1559,15.444,12449,1392,11057,2.610,23.339,13528,8204,5324,15.381,25.362,-1079,-2.023,46.678,1248,1269,7286
1994,52,e) 4,8583,9370,55844,54876,413,4.199,1346,13.684,13229,1757,11472,3.202,24.107,11246,6167,5079,11.238,20.493,1983,3.614,40.987,1066,1094,5267
1994,52,f) 5,7665,8711,60538,63951,481,5.342,1067,11.850,12624,2246,10378,3.512,19.740,20058,14441,5617,22.582,31.365,-7434,-11.625,39.481,831,860,5015
1994,52,g) 6 to 10,33222,38721,288480,286287,1900,4.802,3585,9.061,52058,9947,42111,3.474,18.184,47476,22456,25020,7.844,16.583,4582,1.600,33.167,2556,2644,16690
1994,52,h) 11 to 15,20444,24342,200873,200141,843,3.355,2417,9.618,29625,5704,23921,2.850,14.802,27516,11410,16106,5.701,13.748,2109,1.054,27.497,1234,1311,7599
1994,52,i) 16 to 20,7521,9002,80996,82006,266,2.906,571,6.237,10469,2491,7978,3.038,12.766,12324,3465,8859,4.225,15.028,-1855,-2.262,25.532,387,419,1702
1994,52,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,52,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,52,l) Left Censored,51940,202496,4418427,4391363,20705,10.328,16657,8.309,753353,331412,421941,7.547,17.155,693010,262280,430730,5.973,15.781,60343,1.374,31.562,2266,2617,22182
1994,53,a) 0,22741,23034,93813,46907,23034,200.000,X,X,93813,93813,X,200.000,200.000,X,X,X,X,X,93813,200.000,X,X,X,X
1994,53,b) 1,16852,17225,74509,77749,114,0.576,5262,26.577,20623,1164,19459,1.497,26.525,26585,16608,9977,21.361,34.194,-5962,-7.668,53.051,4377,4377,14339
1994,53,c) 2,13604,14141,74407,77126,535,3.522,2636,17.352,15067,2115,12952,2.742,19.536,20347,9611,10736,12.462,26.382,-5280,-6.846,39.071,2152,2177,7875
1994,53,d) 3,12156,12968,70224,72428,481,3.491,2101,15.249,13661,1830,11831,2.527,18.862,18088,8395,9693,11.591,24.974,-4427,-6.112,37.723,1695,1717,7152
1994,53,e) 4,11341,12269,69923,71774,500,3.881,1731,13.435,12392,2200,10192,3.065,17.265,16014,6776,9238,9.441,22.312,-3622,-5.046,34.531,1398,1422,5949
1994,53,f) 5,10640,11487,68255,69195,482,4.004,1586,13.174,12859,3586,9273,5.182,18.584,14982,7098,7884,10.258,21.652,-2123,-3.068,37.167,1229,1285,5307
1994,53,g) 6 to 10,43685,49645,308326,316766,2153,4.185,5764,11.203,48686,9543,39143,3.013,15.370,65524,26188,39336,8.267,20.685,-16838,-5.316,30.739,4239,4406,19748
1994,53,h) 11 to 15,23828,28088,196032,200976,1007,3.489,2560,8.869,26472,6146,20326,3.058,13.172,36364,14834,21530,7.381,18.094,-9892,-4.922,26.344,1673,1799,9819
1994,53,i) 16 to 20,8414,11310,83791,84360,382,3.305,875,7.571,10736,1593,9143,1.888,12.726,12138,3390,8748,4.018,14.388,-1402,-1.662,25.453,514,529,1867
1994,53,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,53,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,53,l) Left Censored,38740,59669,606228,612279,3417,5.682,4355,7.242,92830,26516,66314,4.331,15.161,106653,34130,72523,5.574,17.419,-13823,-2.258,30.323,2014,2209,11367
1994,54,a) 0,52658,52887,189033,94517,52887,200.000,X,X,189033,189033,X,200.000,200.000,X,X,X,X,X,189033,200.000,X,X,X,X
1994,54,b) 1,39025,39334,194293,196326,74,0.164,11745,26.002,58361,1027,57334,0.523,29.727,60780,37332,23448,19.015,30.959,-2419,-1.232,59.453,9282,9290,31504
1994,54,c) 2,32580,33032,200424,200842,1257,3.560,5805,16.442,60489,21442,39047,10.676,30.118,59855,30166,29689,15.020,29.802,634,0.316,59.604,4485,4513,26281
1994,54,d) 3,29211,29762,162962,165768,1164,3.722,4183,13.376,34781,3237,31544,1.953,20.982,40638,17110,23528,10.322,24.515,-5857,-3.533,41.964,3195,3214,14280
1994,54,e) 4,26994,27547,166302,169851,1145,3.987,3492,12.159,32282,3091,29191,1.820,19.006,38993,19169,19824,11.286,22.957,-6711,-3.951,38.012,2647,2683,17076
1994,54,f) 5,24585,25149,175337,176626,942,3.612,2809,10.770,30542,2925,27617,1.656,17.292,33375,10749,22626,6.086,18.896,-2833,-1.604,34.584,2075,2086,8149
1994,54,g) 6 to 10,100348,104561,810570,810879,3878,3.609,9680,9.008,131821,20224,111597,2.494,16.257,131996,45227,86769,5.578,16.278,-175,-0.022,32.513,6960,7045,29987
1994,54,h) 11 to 15,64202,67983,583051,588348,1969,2.830,5135,7.381,74557,11259,63298,1.914,12.672,84792,22152,62640,3.765,14.412,-10235,-1.740,25.345,3515,3595,14617
1994,54,i) 16 to 20,18249,19893,188694,190324,574,2.835,1286,6.351,22728,2733,19995,1.436,11.942,26065,5300,20765,2.785,13.695,-3337,-1.753,23.883,865,892,3473
1994,54,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,54,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,54,l) Left Censored,75540,101758,2294358,2309471,3684,3.569,6610,6.404,256691,51984,204707,2.251,11.115,286334,74728,211606,3.236,12.398,-29643,-1.284,22.229,3741,3852,16812
1994,55,a) 0,999,1010,16216,8108,1010,200.000,X,X,16216,16216,X,200.000,200.000,X,X,X,X,X,16216,200.000,X,X,X,X
1994,55,b) 1,682,701,15541,14915,18,2.280,195,24.699,5415,1236,4179,8.287,36.306,4243,1452,2791,9.735,28.448,1172,7.858,56.896,164,164,1112
1994,55,c) 2,618,634,13133,12487,36,5.422,96,14.458,3553,539,3014,4.316,28.454,2269,762,1507,6.102,18.171,1284,10.283,36.342,68,68,524
1994,55,d) 3,552,573,13099,12133,37,6.218,81,13.613,4836,1021,3815,8.415,39.860,2950,1139,1811,9.388,24.315,1886,15.545,48.630,51,54,615
1994,55,e) 4,560,589,12506,12988,42,6.919,78,12.850,3256,1110,2146,8.547,25.070,4199,1893,2306,14.576,32.331,-943,-7.261,50.141,47,48,460
1994,55,f) 5,634,743,18835,18948,80,10.789,77,10.384,3959,1460,2499,7.706,20.895,4087,793,3294,4.185,21.570,-128,-0.676,41.789,24,24,244
1994,55,g) 6 to 10,3315,3796,132872,130575,266,6.938,342,8.920,26212,4478,21734,3.429,20.074,22028,6171,15857,4.726,16.870,4184,3.204,33.740,136,141,1894
1994,55,h) 11 to 15,2828,3338,114916,114231,203,5.988,307,9.056,19314,4308,15006,3.771,16.908,17899,4849,13050,4.245,15.669,1415,1.239,31.338,106,111,1931
1994,55,i) 16 to 20,1393,1812,83125,80963,123,6.760,138,7.585,16338,5634,10704,6.959,20.180,11918,4164,7754,5.143,14.720,4420,5.459,29.441,48,48,780
1994,55,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,55,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,55,l) Left Censored,16861,38217,2729544,2760569,2982,7.736,3639,9.441,373960,107110,266850,3.880,13.546,436282,128687,307595,4.662,15.804,-62322,-2.258,27.093,307,346,5097
1994,56,a) 0,34203,34443,286698,143349,34443,200.000,X,X,286698,286698,X,200.000,200.000,X,X,X,X,X,286698,200.000,X,X,X,X
1994,56,b) 1,24044,24341,302936,279175,88,0.309,8370,29.387,124275,3940,120335,1.411,44.515,76143,41966,34177,15.032,27.274,48132,17.241,54.549,7039,7044,37466
1994,56,c) 2,19307,19737,284469,287223,744,3.455,4333,20.124,85597,6133,79464,2.135,29.802,90777,44220,46557,15.396,31.605,-5180,-1.803,59.603,3563,3582,38735
1994,56,d) 3,16756,17070,230359,235283,664,3.627,3135,17.126,63380,5379,58001,2.286,26.938,73324,35043,38281,14.894,31.164,-9944,-4.226,53.876,2580,2598,30487
1994,56,e) 4,15721,16235,267538,270647,727,4.237,2574,15.001,68510,10764,57746,3.977,25.313,74372,26214,48158,9.686,27.479,-5862,-2.166,50.627,2096,2133,23323
1994,56,f) 5,14019,14748,253414,253687,685,4.433,2097,13.569,63015,9717,53298,3.830,24.840,63399,21756,41643,8.576,24.991,-384,-0.151,49.679,1659,1676,16889
1994,56,g) 6 to 10,48394,51823,959675,946409,2203,4.111,5721,10.677,232207,34241,197966,3.618,24.536,204300,70541,133759,7.454,21.587,27907,2.949,43.174,4333,4405,53521
1994,56,h) 11 to 15,24028,27148,577218,573676,1027,3.694,2342,8.423,110104,17961,92143,3.131,19.193,102441,28719,73722,5.006,17.857,7663,1.336,35.714,1729,1791,20853
1994,56,i) 16 to 20,7065,8288,214805,206923,312,3.682,684,8.072,49999,8929,41070,4.315,24.163,34277,10177,24100,4.918,16.565,15722,7.598,33.130,471,493,6010
1994,56,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,56,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,56,l) Left Censored,26699,50073,2212625,2181365,3002,5.944,3870,7.662,398033,79955,318078,3.665,18.247,335110,101865,233245,4.670,15.362,62923,2.885,30.725,1481,1597,16851
1994,61,a) 0,5054,5090,26404,13202,5090,200.000,X,X,26404,26404,X,200.000,200.000,X,X,X,X,X,26404,200.000,X,X,X,X
1994,61,b) 1,3501,3576,27471,26372,47,1.157,1020,25.108,8358,852,7506,3.231,31.693,6070,3439,2631,13.040,23.017,2288,8.676,46.034,824,824,2892
1994,61,c) 2,2836,2904,25261,25481,96,3.085,511,16.423,4469,292,4177,1.146,17.539,4920,2079,2841,8.159,19.309,-451,-1.770,35.077,425,427,1757
1994,61,d) 3,2487,2537,21019,21228,86,3.220,353,13.218,3575,282,3293,1.328,16.841,3980,1382,2598,6.510,18.749,-405,-1.908,33.682,278,278,1131
1994,61,e) 4,2148,2228,22961,22935,88,3.761,312,13.333,3685,355,3330,1.548,16.067,3620,1574,2046,6.863,15.784,65,0.283,31.568,236,247,1356
1994,61,f) 5,1830,1948,23334,23847,52,2.541,249,12.167,3192,225,2967,0.944,13.385,4200,1114,3086,4.671,17.612,-1008,-4.227,26.771,197,207,996
1994,61,g) 6 to 10,7042,7537,130693,131157,264,3.404,701,9.039,15346,1740,13606,1.327,11.701,16201,4674,11527,3.564,12.352,-855,-0.652,23.401,532,539,3648
1994,61,h) 11 to 15,4346,4807,85919,85363,134,2.728,344,7.003,10948,851,10097,0.997,12.825,9922,3087,6835,3.616,11.623,1026,1.202,23.247,240,253,2668
1994,61,i) 16 to 20,1512,1735,45217,46377,35,1.979,103,5.822,3967,228,3739,0.492,8.554,6586,3566,3020,7.689,14.201,-2619,-5.647,17.108,69,69,3316
1994,61,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,61,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,61,l) Left Censored,14424,18225,1670848,1657238,407,2.213,736,4.002,118996,5724,113272,0.345,7.180,91875,11437,80438,0.690,5.544,27121,1.637,11.088,317,434,6484
1994,62,a) 0,33677,34231,215769,107885,34231,200.000,X,X,215769,215769,X,200.000,200.000,X,X,X,X,X,215769,200.000,X,X,X,X
1994,62,b) 1,27762,28459,241959,232285,249,0.796,5912,18.894,69703,5792,63911,2.493,30.008,49854,28765,21089,12.384,21.462,19849,8.545,42.925,4923,4938,25008
1994,62,c) 2,24885,25990,276384,276433,698,2.555,3360,12.298,44879,5116,39763,1.851,16.235,45116,21250,23866,7.687,16.321,-237,-0.086,32.470,2724,2768,16980
1994,62,d) 3,23112,24185,231706,232545,625,2.485,2552,10.148,38728,6089,32639,2.618,16.654,40206,16107,24099,6.926,17.290,-1478,-0.636,33.308,2051,2086,13973
1994,62,e) 4,21894,23207,227327,226102,650,2.708,2246,9.356,37709,4849,32860,2.145,16.678,35053,14194,20859,6.278,15.503,2656,1.175,31.006,1790,1835,11978
1994,62,f) 5,20665,22100,250811,253494,550,2.418,1836,8.073,31646,5404,26242,2.132,12.484,36932,13956,22976,5.505,14.569,-5286,-2.085,24.968,1469,1486,10232
1994,62,g) 6 to 10,93021,104094,1935588,1941940,2727,2.567,7018,6.606,183582,33104,150478,1.705,9.454,195871,72708,123163,3.744,10.086,-12289,-0.633,18.907,5248,5466,48130
1994,62,h) 11 to 15,79926,91004,1231534,1231811,2021,2.186,4890,5.290,123405,22153,101252,1.798,10.018,124004,35933,88071,2.917,10.067,-599,-0.049,20.036,3547,3672,22314
1994,62,i) 16 to 20,25897,31736,497127,493257,988,3.085,1565,4.887,56154,14291,41863,2.897,11.384,48343,12585,35758,2.551,9.801,7811,1.584,19.602,1059,1134,7549
1994,62,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,62,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,62,l) Left Censored,127394,183232,6886308,6860241,6358,3.437,9889,5.345,548484,114004,434480,1.662,7.995,494821,130442,364379,1.901,7.213,53663,0.782,14.426,6430,6753,59982
1994,71,a) 0,8226,8260,65954,32977,8260,200.000,X,X,65954,65954,X,200.000,200.000,X,X,X,X,X,65954,200.000,X,X,X,X
1994,71,b) 1,5749,5881,70259,67843,78,1.137,2039,29.717,24277,1206,23071,1.778,35.784,19001,10529,8472,15.520,28.007,5276,7.777,56.015,1674,1678,9266
1994,71,c) 2,4667,4733,52355,54711,169,3.285,993,19.300,10765,992,9773,1.813,19.676,15337,6885,8452,12.584,28.033,-4572,-8.357,39.352,788,789,5943
1994,71,d) 3,4039,4126,48234,50008,152,3.448,717,16.264,8521,1444,7077,2.888,17.039,12169,4996,7173,9.990,24.334,-3648,-7.295,34.079,571,578,4059
1994,71,e) 4,3740,3815,42518,44831,164,4.090,553,13.792,6568,1110,5458,2.476,14.651,11131,4219,6912,9.411,24.829,-4563,-10.178,29.301,436,448,3836
1994,71,f) 5,3268,3319,38987,40614,139,4.013,429,12.385,7172,1683,5489,4.144,17.659,10381,3293,7088,8.108,25.560,-3209,-7.901,35.318,344,346,2413
1994,71,g) 6 to 10,11900,12849,174482,177453,537,4.031,1484,11.139,27665,3136,24529,1.767,15.590,33896,11372,22524,6.408,19.101,-6231,-3.511,31.180,1070,1099,9222
1994,71,h) 11 to 15,7216,7816,116701,117863,365,4.574,693,8.684,18212,3613,14599,3.065,15.452,20521,6472,14049,5.491,17.411,-2309,-1.959,30.904,442,467,3216
1994,71,i) 16 to 20,2618,3054,45780,46091,123,3.964,221,7.122,6751,1352,5399,2.933,14.647,7259,2110,5149,4.578,15.749,-508,-1.102,29.294,128,135,1316
1994,71,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,71,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,71,l) Left Censored,16684,19719,615525,610252,467,2.345,866,4.348,75340,11785,63555,1.931,12.346,64943,12693,52250,2.080,10.642,10397,1.704,21.284,498,528,5898
1994,72,a) 0,45117,46380,520527,260264,46380,200.000,X,X,520527,520527,X,200.000,200.000,X,X,X,X,X,520527,200.000,X,X,X,X
1994,72,b) 1,32171,33249,401610,430978,291,0.746,11833,30.325,86693,6851,79842,1.590,20.115,145770,83872,61898,19.461,33.823,-59077,-13.708,40.231,10269,10288,73541
1994,72,c) 2,26615,28108,363402,388370,962,3.128,6262,20.359,62288,11926,50362,3.071,16.038,111905,56854,55051,14.639,28.814,-49617,-12.776,32.077,5337,5412,49947
1994,72,d) 3,23801,25312,345909,359145,953,3.521,4455,16.462,56827,12235,44592,3.407,15.823,83518,39036,44482,10.869,23.255,-26691,-7.432,31.646,3682,3769,33802
1994,72,e) 4,21391,23451,332015,343886,900,3.617,3759,15.108,54949,13598,41351,3.954,15.979,78167,37068,41099,10.779,22.731,-23218,-6.752,31.958,2965,3063,31035
1994,72,f) 5,18977,21508,328829,336949,999,4.432,3064,13.593,55912,17519,38393,5.199,16.594,72538,32798,39740,9.734,21.528,-16626,-4.934,33.187,2456,2548,29053
1994,72,g) 6 to 10,68601,81095,1367260,1395446,3203,3.806,9334,11.091,198285,63802,134483,4.572,14.209,255627,101044,154583,7.241,18.319,-57342,-4.109,28.419,7009,7338,77419
1994,72,h) 11 to 15,37069,47583,892238,901276,1612,3.293,4360,8.906,113696,32478,81218,3.604,12.615,131989,46495,85494,5.159,14.645,-18293,-2.030,25.230,3107,3264,32553
1994,72,i) 16 to 20,13192,19135,405209,404990,641,3.273,1541,7.868,54436,19131,35305,4.724,13.441,54373,17150,37223,4.235,13.426,63,0.016,26.852,1008,1123,11915
1994,72,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,72,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,72,l) Left Censored,56477,126154,3579347,3583602,5468,4.268,9382,7.323,447442,167693,279749,4.679,12.486,454092,161410,292682,4.504,12.671,-6650,-0.186,24.972,3808,4156,43195
1994,81,a) 0,45986,46246,158209,79105,46246,200.000,X,X,158209,158209,X,200.000,200.000,X,X,X,X,X,158209,200.000,X,X,X,X
1994,81,b) 1,34525,34827,142917,148392,98,0.245,10362,25.932,36889,951,35938,0.641,24.859,46738,29874,16864,20.132,31.496,-9849,-6.637,49.718,8369,8381,25307
1994,81,c) 2,30576,31241,144867,149525,1100,3.285,5584,16.677,31830,6947,24883,4.646,21.287,40823,18986,21837,12.698,27.302,-8993,-6.014,42.575,4407,4452,15402
1994,81,d) 3,27979,28598,136208,139553,1002,3.325,4082,13.544,24899,2945,21954,2.110,17.842,31480,13727,17753,9.836,22.558,-6581,-4.716,35.684,3235,3286,11271
1994,81,e) 4,27327,28168,142164,145562,1030,3.509,3404,11.596,24355,2922,21433,2.007,16.732,31155,12534,18621,8.611,21.403,-6800,-4.672,33.463,2645,2674,9924
1994,81,f) 5,24625,25508,136836,140134,932,3.511,3013,11.349,22474,3928,18546,2.803,16.038,28961,12306,16655,8.782,20.667,-6487,-4.629,32.075,2305,2344,10006
1994,81,g) 6 to 10,130241,136070,727609,739341,3942,2.829,10463,7.509,101262,14480,86782,1.959,13.696,124537,38791,85746,5.247,16.844,-23275,-3.148,27.393,7713,7929,29979
1994,81,h) 11 to 15,63969,68696,473898,476223,1794,2.555,4821,6.867,61679,8504,53175,1.786,12.952,66213,18515,47698,3.888,13.904,-4534,-0.952,25.903,3378,3475,11948
1994,81,i) 16 to 20,24000,26028,184610,186898,561,2.111,1645,6.191,20580,2259,18321,1.209,11.011,25214,5630,19584,3.012,13.491,-4634,-2.479,22.023,1169,1196,4027
1994,81,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,81,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1994,81,l) Left Censored,179848,219653,2484141,2498681,4647,2.084,11278,5.058,270486,38665,231821,1.547,10.825,297779,64346,233433,2.575,11.917,-27293,-1.092,21.650,5907,6181,27392
1995,11,a) 0,2634,2637,10387,5194,2637,200.000,X,X,10387,10387,X,200.000,200.000,X,X,X,X,X,10387,200.000,X,X,X,X
1995,11,b) 1,1942,1942,9777,10566,0,0.000,700,30.541,2507,0,2507,0.000,23.728,4080,2795,1285,26.454,38.616,-1573,-14.888,47.456,554,554,2439
1995,11,c) 2,1463,1466,7796,8267,65,4.101,303,19.117,1839,180,1659,2.177,22.245,2752,1396,1356,16.886,33.289,-913,-11.044,44.490,225,225,1118
1995,11,d) 3,1271,1272,7842,8036,63,4.689,206,15.333,1850,175,1675,2.178,23.021,2230,819,1411,10.192,27.750,-380,-4.729,46.043,156,156,658
1995,11,e) 4,1152,1152,7542,7753,54,4.478,162,13.433,1573,187,1386,2.412,20.289,1946,737,1209,9.506,25.100,-373,-4.811,40.578,122,122,638
1995,11,f) 5,1217,1217,9315,9723,55,4.315,170,13.339,1949,139,1810,1.430,20.045,2785,1310,1475,13.473,28.643,-836,-8.598,40.091,135,135,1211
1995,11,g) 6 to 10,4282,4309,33367,34207,194,4.328,540,12.048,5929,583,5346,1.704,17.333,7551,2758,4793,8.063,22.075,-1622,-4.742,34.666,396,396,2130
1995,11,h) 11 to 15,2593,2617,21356,21723,114,4.268,222,8.311,3206,321,2885,1.478,14.759,3973,858,3115,3.950,18.290,-767,-3.531,29.518,144,144,573
1995,11,i) 16 to 20,1472,1484,12094,12189,51,3.337,140,9.159,2233,159,2074,1.304,18.320,2406,979,1427,8.032,19.739,-173,-1.419,36.640,110,110,808
1995,11,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1995,11,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1995,11,l) Left Censored,3895,4378,68200,69914,146,3.251,372,8.283,9537,2694,6843,3.853,13.641,13011,2955,10056,4.227,18.610,-3474,-4.969,27.282,257,260,1275
1995,21,a) 0,1451,1454,11994,5997,1454,200.000,X,X,11994,11994,X,200.000,200.000,X,X,X,X,X,11994,200.000,X,X,X,X
1995,21,b) 1,1067,1074,11102,11100,D,D,345,27.700,3304,D,3261,D,29.767,3339,2139,1200,19.271,30.082,-35,-0.315,59.534,279,279,1928
1995,21,c) 2,960,978,8927,9053,24,2.254,198,18.592,2244,85,2159,0.939,24.789,2507,1243,1264,13.731,27.694,-263,-2.905,49.577,154,154,1105
1995,21,d) 3,837,869,11320,12427,41,4.411,162,17.429,1417,183,1234,1.473,11.403,3635,1389,2246,11.177,29.251,-2218,-17.848,22.805,137,138,1121
1995,21,e) 4,908,916,7992,8357,35,3.614,140,14.455,1410,177,1233,2.118,16.873,2083,1085,998,12.984,24.927,-673,-8.054,33.746,114,114,1010
1995,21,f) 5,814,838,9219,9240,29,3.247,139,15.566,1896,128,1768,1.385,20.519,1919,992,927,10.736,20.768,-23,-0.249,41.039,116,116,864
1995,21,g) 6 to 10,3364,3501,43497,44670,144,3.948,436,11.955,5901,1162,4739,2.601,13.210,8291,3421,4870,7.658,18.561,-2390,-5.350,26.420,338,339,2885
1995,21,h) 11 to 15,3149,3407,47123,48300,123,3.496,346,9.834,7300,1266,6034,2.621,15.114,9589,2607,6982,5.398,19.853,-2289,-4.739,30.228,257,260,1312
1995,21,i) 16 to 20,1226,1331,21725,21313,37,2.671,145,10.469,3825,1019,2806,4.781,17.947,2933,1066,1867,5.002,13.762,892,4.185,27.523,114,115,470
1995,21,j) 21 to 25,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1995,21,k) 26+,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1995,21,l) Left Censored,4835,8941,313483,316735,378,4.114,873,9.501,43025,8075,34950,2.549,13.584,49948,16115,33833,5.088,15.770,-6923,-2.186,27.168,323,334,2519
1995,22,a) 0,372,372,2538,1269,372,200.000,X,X,2538,2538,X,200.000,200.000,X,X,X,X,X,2538,200.000,X,X,X,X
1995,22,b) 1,303,305,2211,2095,0,0.000,66,19.527,589,0,589,0.000,28.115,350,214,136,10.215,16.706,239,11.408,33.413,58,58,203
1995,22,c) 2,260,261,1489,1553,9,3.315,30,11.050,219,50,169,3.220,14.102,346,147,199,9.466,22.279,-127,-8.178,28.203,25,25,134
1995,22,d) 3,222,224,1209,1340,6,2.570,25,10.707,195,9,186,0.672,14.552,425,355,70,26.493,31.716,-230,-17.164,29.104,19,20,345
1995,22,e) 4,175,179,921,919,3,1.592,22,11.671,172,11,161,1.197,18.716,160,106,54,11.534,17.410,12,1.306,34.820,15,16,69
1995,22,f) 5,175,188,1085,1099,7,3.627,17,8.808,157,32,125,2.913,14.292,186,57,129,5.189,16.932,-29,-2.640,28.584,16,16,56
