,2005,2009,2014,2019,2024,dwa_title,change,pct_change
4.A.2.b.2.I10.D01,0.001773576952330017,0.002165034212206575,0.0023043138957121005,0.0014058066244773786,0.004186923043918796,Develop health assessment methods or programs.,0.0024133460915887793,136.0722515264011
4.A.2.b.2.I10.D02,0.0015661459231472202,0.001642533067631376,0.0013705953090564229,0.0013083242530598654,0.0011300665696340815,Develop tools to diagnose or assess needs.,-0.0004360793535131387,-27.84410744030948
4.A.2.b.2.I11.D01,0.03002196214203222,0.031297155984929124,0.03223049714680063,0.03379969035103254,0.042833542177087035,Plan facility layouts or designs.,0.012811580035054816,42.67402634925709
4.A.2.b.2.I11.D02,0.0036717421087118164,0.003974517547322328,0.0035389655024968157,0.003883919334547401,0.0040757352895337195,Incorporate green features into the design of structures or facilities.,0.0004039931808219031,11.0027656861674
4.A.2.b.2.I11.D03,0.002714375248007815,0.0030564310568185235,0.0028218539552377253,0.002990031744599621,0.0031934941961972467,Design civil structures or systems.,0.00047911894818943165,17.65116847941623
4.A.2.b.2.I11.D04,0.007227411700424424,0.0076982830718774565,0.0075085045732790215,0.007770180119168882,0.0075719154107621095,Design structures or facilities.,0.0003445037103376857,4.766626347264195
4.A.2.b.2.I11.D05,0.0013539016795434038,0.001107060381870974,0.0008815046208082109,0.0009023948585502693,0.000687735866008488,Design furniture.,-0.0006661658135349158,-49.20341141459967
4.A.2.b.2.I12.D01,0.007684296823158152,0.008054393871609365,0.0077006655960390295,0.008574077977936204,0.009979761041673772,Develop promotional materials.,0.00229546421851562,29.872144079569956
4.A.2.b.2.I12.D02,0.010082110661168124,0.011243993196566628,0.010034791707161593,0.0015552691875394583,0.010039168746853134,Create marketing materials.,-4.2941914314989504e-05,-0.4259218705105366
4.A.2.b.2.I12.D03,0.011483959361290149,0.010922130998381263,0.008804143455017711,0.006830478156104945,0.005646592363029485,Develop content for sales presentations or other materials.,-0.005837366998260664,-50.830613507194386
4.A.2.b.2.I13.D01,0.005378026620963344,0.005220532064623285,0.004618423233630496,0.004542725337057592,0.003982589875240152,Design templates or patterns.,-0.0013954367457231923,-25.94700331686408
4.A.2.b.2.I13.D02,0.0034589424942132667,0.003661334150073826,0.003366821252940975,0.003584994208423242,0.00320882285099044,Design materials for industrial or commercial applications.,-0.0002501196432228266,-7.231101518492173
4.A.2.b.2.I13.D03,0.0014156404106745618,0.001490140788815284,0.0010610593353375091,0.0011889883476176096,0.001105643401949233,"Design micro- or nano-scale materials, devices, or systems.",-0.00030999700872532884,-21.89800505748584
4.A.2.b.2.I13.D04,0.0018083801950666218,0.001957396232803143,0.0020664975944949273,0.0021845729191162463,0.0022201612882524198,Design medical devices or appliances.,0.000411781093185798,22.770714604659105
4.A.2.b.2.I14.D01,0.009940768768458562,0.01052467924364903,0.010131979529399699,0.010718221859106676,0.010970036147021602,Design industrial processing systems.,0.0010292673785630407,10.354001813510056
4.A.2.b.2.I14.D02,0.006543750129008031,0.006245283818254337,0.0167490988619059,0.016754324053412224,0.017749335422137583,Develop equipment or component configurations.,0.011205585293129552,171.24103262219475
4.A.2.b.2.I14.D03,0.0067671017905065085,0.007153944944299829,0.0069161784419522945,0.007225168590258959,0.00694967470614272,Design industrial equipment.,0.00018257291563621159,2.6979484170363905
4.A.2.b.2.I14.D04,0.0017219274591198427,0.0018126562300819185,0.001364973577007593,0.001312694959864814,0.0013414406515191686,Design energy production or management equipment or systems.,-0.00038048680760067403,-22.0965642649754
4.A.2.b.2.I14.D05,0.004826173075230263,0.004700083969732075,0.004515698857101874,0.0038528560968979454,0.0028856009291071717,"Design tools, fixtures, or other devices for production equipment.",-0.0019405721461230917,-40.20933596606467
4.A.2.b.2.I14.D06,0.005055356131123438,0.005347261222389515,0.00513868898142222,0.005268418763350656,0.00474256844446058,Design control systems for mechanical or other equipment.,-0.0003127876866628578,-6.187253252786126
4.A.2.b.2.I15.D01,0.0027134496298499267,0.0026248240209799283,0.00411118968286106,0.005091014896071226,0.005413948855833268,Establish work standards.,0.0027004992259833413,99.52273284441614
4.A.2.b.2.I15.D02,0.0001392129709464196,0.00018906721180735002,0.00018108791417897926,0.0008539268420168221,0.0019080874789460193,Design psychological or educational treatment procedures or programs.,0.0017688745079995998,1270.624781566084
4.A.2.b.2.I15.D03,0.046873025830022626,0.05034003168788867,0.04405495873393143,0.044116275474098764,0.04278469584171734,Develop instructional objectives.,-0.0040883299883052865,-8.722137980020635
4.A.2.b.2.I15.D04,0.03762119465648042,0.04003642856702918,0.033433121916458676,0.03411508367601106,0.0329091549840681,Plan experiential learning activities.,-0.0047120396724123215,-12.524960239668124
4.A.2.b.2.I15.D05,0.012754092597544649,0.013291070372384018,0.014148451545013804,0.014159138839638222,0.012993051865493621,Establish operational policies.,0.00023895926794897243,1.8735889372088737
4.A.2.b.2.I15.D06,0.03882042554184067,0.041475056472864376,0.03466061859154488,0.035038005246877425,0.03367001366743933,Plan educational activities.,-0.005150411874401337,-13.2672730978959
4.A.2.b.2.I15.D07,0.030934806769341787,0.033084709016602265,0.027696996138210795,0.02887811839198887,0.02925712131530126,Develop strategies or programs for students with special needs.,-0.0016776854540405256,-5.423293788610992
4.A.2.b.2.I15.D08,0.0038477021205264063,0.004520255481502675,0.027036868511264845,0.02820698075242186,0.03022913405201988,Develop educational programs.,0.026381431931493473,685.6412244273268
4.A.2.b.2.I15.D09,0.0073807866291865365,0.008222463984375919,0.007833968787802953,0.00776541917068492,0.006649335752180391,Develop educational or training programs.,-0.0007314508770061455,-9.91020217430078
4.A.2.b.2.I15.D10,0.0033903541887137342,0.0035118348049033546,0.0034924584464564945,0.0036546913722950106,0.004163453333230653,"Develop educational goals, standards, policies, or procedures.",0.000773099144516919,22.802902041636685
4.A.2.b.2.I15.D11,0.0024633476035884733,0.00293371467798009,0.0025834414097123427,0.0027711061626731807,0.0029887209704432,Develop educational policies.,0.0005253733668547267,21.32761799793869
4.A.2.b.2.I16.D01,0.0010826029974663055,0.0011251645472661496,0.0009114871917353043,0.0009844236594788573,0.0009587376816106382,Design water conservation systems.,-0.00012386531585566727,-11.441434777620076
4.A.2.b.2.I16.D02,0.0012175581248864383,0.0013689175370197521,0.0013240882530161017,0.0011423154428076233,0.001246901723153493,Apply knowledge or research findings to address environmental problems.,2.9343598267054637e-05,2.4100367503844233
4.A.2.b.2.I16.D03,5.8313943946970965e-05,7.027029145653236e-05,4.957345533968294e-05,5.3072868345803766e-05,4.708610706808673e-05,Protect wildlife or natural areas.,-1.1227836878884232e-05,-19.254120230822505
4.A.2.b.2.I16.D04,0.004143437121971759,0.004620761595577955,0.00404602869774962,0.004284541442222417,0.004129788966962348,Design environmental control systems.,-1.3648155009410474e-05,-0.32939211113008654
4.A.2.b.2.I16.D05,0.002043302083538705,0.002171193361258542,0.002305761917603466,0.002396005860805632,0.002103179449041207,Design energy-efficient vehicles or vehicle components.,5.987736550250224e-05,2.9304215947748298
4.A.2.b.2.I16.D06,0.004800348328625177,0.005076631945863693,0.004853599024339885,0.005033337175913066,0.004593462438744972,Design alternative energy systems.,-0.00020688588988020465,-4.3098099495512425
4.A.2.b.2.I16.D07,0.0042924616453917964,0.004568688789956779,0.0038935605103646853,0.0041083863483158305,0.004214279925439663,Design systems to reduce harmful emissions.,-7.818171995213358e-05,-1.8213725924858557
4.A.2.b.2.I16.D08,0.00134140583441191,0.001415297795789867,0.0014867777713989101,0.0014483429674898242,0.0013846395877545317,Design energy-efficient equipment or systems.,4.3233753342621735e-05,3.2230181376522773
4.A.2.b.2.I17.D01,0.00362823805529106,0.004207632006895261,0.003859404229280127,0.0030015828982984136,0.0031476549175094674,Plan programs to address community mental wellness needs.,-0.0004805831377815927,-13.245634119314698
4.A.2.b.2.I17.D02,0.004107523137445689,0.0047533699410756075,0.004816546699472597,0.0032015427346248097,0.00321043639360025,Plan programs to address community health issues.,-0.0008970867438454384,-21.840089850432403
4.A.2.b.2.I17.D03,0.0034602383596343106,0.003843122367547033,0.026881930168888755,0.02999631689903347,0.033632608816030106,Design public or employee health programs.,0.030172370456395797,871.9737578883007
4.A.2.b.2.I18.D01,0.01755888389332769,0.01761843250403191,0.015352013270013324,0.013471845194560062,0.012041281754243526,Prepare drawings or diagrams of products or services.,-0.005517602139084164,-31.423421742544992
4.A.2.b.2.I18.D02,0.0004918734891019106,0.0005642153813362479,0.0005292945901731783,0.0005637431295025597,0.0005255014908767,Prepare production storyboards.,3.3628001774789365e-05,6.836717676366172
4.A.2.b.2.I18.D03,0.003898055748315537,0.004174503250630893,0.0036309574814776704,0.003734768964828532,0.003865828064566641,Create graphical representations of civil structures.,-3.2227683748895734e-05,-0.8267630282820416
4.A.2.b.2.I18.D04,0.008546047328152279,0.009733508551791817,0.008014034568882146,5.8302106844581493e-05,0.008330133751680926,"Create images of data, locations, or products.",-0.00021591357647135316,-2.5264729784504403
4.A.2.b.2.I18.D05,0.003156728165662695,0.0031383664032977204,0.002904391203045548,0.0025932340053789354,0.0022114334895902664,Create electrical schematics.,-0.0009452946760724287,-29.945393662807895
4.A.2.b.2.I18.D06,0.0023508849974050294,0.0024729916648049237,0.0018406061794419392,0.0019601059053478173,0.0019091142787886256,Create graphical representations of energy production systems.,-0.00044177071861640376,-18.79167713878145
4.A.2.b.2.I18.D07,0.01660790379791312,0.01575967597650042,0.013634829662370698,0.015032577765605706,0.01588114645136141,Create construction or installation diagrams.,-0.0007267573465517124,-4.375972762095561
4.A.2.b.2.I18.D08,0.0038838937904998438,0.0037826507223095393,0.00325796407781363,0.002261684674889267,0.0020958451644511626,Create schematic drawings for electronics.,-0.0017880486260486812,-46.037526320166585
4.A.2.b.2.I18.D09,0.002081437551643708,0.0023778048158199796,0.0022403453992170803,0.0021965923628298545,0.002110880447860754,"Design layout of art or product exhibits, displays, or promotional materials.",2.9442896217046072e-05,1.41454622041363
4.A.2.b.2.I18.D10,0.003893149972078728,0.003967705155189093,0.0037510581207026755,0.0036064575007689714,0.002694469472690608,Create diagrams or blueprints for workpieces or products.,-0.00119868049938812,-30.789476593116973
4.A.2.b.2.I18.D11,0.0011384177723869776,0.0012590793789263408,0.001037720629559033,0.001102432743212468,0.0013112233990081846,Prepare maps.,0.000172805626621207,15.17945615508767
4.A.2.b.2.I18.D12,0.003243366025241052,0.0035820117759197056,0.003204727978866376,0.003165250258476576,0.0030484220470061636,Design layouts for print publications.,-0.00019494397823488843,-6.010545116331724
4.A.2.b.2.I18.D13,0.008481346618915878,0.009672197022592692,0.015032511498571485,0.006154891761397184,0.014601827190319917,Develop diagrams or flow charts of system operation.,0.00612048057140404,72.16401883344305
4.A.2.b.2.I18.D14,0.00016179805399889723,0.0001994257806674763,0.0062819448535342895,0.008969783040455653,0.012615849609027624,Prepare graphics or other visual representations of information.,0.012454051555028727,7697.28142411009
4.A.2.b.2.I18.D15,0.005420605056226212,0.005958603426017328,0.005872069480519591,0.006273759376824624,0.006312985460880943,Draw detailed or technical illustrations.,0.0008923804046547306,16.46274530976436
4.A.2.b.2.I18.D16,0.0026700381382449593,0.002744554145732559,0.002187790722336351,0.002258094451442345,0.0022401105423373413,Create graphical representations of structures or landscapes.,-0.00042992759590761804,-16.101927150381957
4.A.2.b.2.I18.D17,0.003307974172661664,0.0037542813084944183,0.0035677555848074908,0.0037008179387543784,0.003559768368624077,Create computer-generated graphics or animation.,0.000251794195962413,7.611734034785835
4.A.2.b.2.I18.D18,0.0025671093990877665,0.002592161866916467,0.0020327672022019475,0.001966193675540424,0.0016852719131004625,Create graphical representations of mechanical equipment.,-0.0008818374859873039,-34.35137927120164
4.A.2.b.2.I18.D19,0.0033005692273985567,0.0032551102739645493,0.002593407207435269,0.002494190667245369,0.00248954956124476,Create maps.,-0.0008110196661537967,-24.572114998267324
4.A.2.b.2.I18.D20,0.004663449403073478,0.004942437152882958,0.0047976372371265315,0.004529301023299535,0.004953135755040762,Create images or other visual displays.,0.0002896863519672834,6.2118472171342445
4.A.2.b.2.I18.D21,0.003023624274558339,0.0031167160611756547,0.003106092134736904,0.0032462644310397295,0.003489432579405549,Create graphical representations of industrial production systems.,0.0004658083048472098,15.405627900485436
4.A.2.b.2.I19.D01,0.0,0.0,0.0,0.0008847559346588698,0.0034855454085728254,Develop emergency procedures.,0.0034855454085728254,
4.A.2.b.2.I19.D02,0.0,0.0,0.0030032825804499667,0.0042581611047211206,0.004520779678457629,Maintain contingency plans for disaster recovery.,0.004520779678457629,
4.A.2.b.2.I19.D03,0.008481346618915878,0.009672197022592692,0.007958754203735317,0.0,0.008274539874488387,Develop contingency plans to deal with organizational emergencies.,-0.0002068067444274905,-2.4383715666831858
4.A.2.b.2.I19.D04,0.012420684937073238,0.01397940193916142,0.0120640666212726,0.0011485593096718357,0.015634861174827708,Develop emergency response plans or procedures.,0.0032141762377544698,25.87760863461565
4.A.2.b.2.I20.D01,0.007099028461925299,0.007343478758308085,0.0069370469927396185,0.0039966991797822345,0.009451692551190556,"Develop operating strategies, plans, or procedures for green or sustainable operations.",0.0023526640892652575,33.14064877868092
4.A.2.b.2.I20.D02,0.008964704420965214,0.010609320882893486,0.009029183092487543,0.0014208699532872906,0.010002790695286512,Develop sustainable business strategies or practices.,0.0010380862743212971,11.579704422753608
